Raw Item ID,Inner Item ID
8596,4880
64508,4881
76210,4882
95149,4883
34534,4884
42418,4885
45442,4886
90413,4887
6223,4888
27537,4889
32415,4890
32914,4891
90620,4892
2518,4893
3616,4894
3852,4895
5483,4896
6331,4897
50658,4898
55031,4899
55851,4900
74916,4901
77629,4902
78162,4903
82173,4904
88127,4905
95135,4906
95945,4907
96467,4908
97468,4909
97673,4910
98834,4911
99750,4912
100617,4913
103541,4914
112582,4915
113159,4916
114277,4917
117879,4918
120807,4919
127152,4920
128366,4921
6215,4922
104604,4923
105653,4924
107083,4925
1589,4926
280,4927
381,4928
2539,4929
3173,4930
8978,4931
55110,4932
92048,4933
108787,4934
124859,4935
6367,4936
32213,4937
39231,4938
67867,4939
76680,4940
119705,4941
162,4942
1094,4943
1253,4944
4405,4945
4998,4946
5725,4947
6921,4948
8933,4949
26158,4950
33480,4951
47152,4952
50594,4953
60189,4954
71108,4955
81385,4956
81665,4957
84637,4958
91335,4959
93208,4960
114394,4961
121099,4962
5380,4963
6014,4964
6424,4965
6587,4966
33495,4967
50442,4968
62439,4969
73411,4970
82499,4971
86405,4972
90870,4973
96110,4974
120462,4975
129717,4976
129719,4977
129721,4978
129723,4979
301,4980
932,4981
3189,4982
3286,4983
4822,4984
5048,4985
5264,4986
5958,4987
6958,4988
8833,4989
41573,4990
64114,4991
3316,4992
3952,4993
3999,4994
5013,4995
5812,4996
100611,4997
106195,4998
110322,4999
110453,5000
110796,5001
111235,5002
113775,5003
6163,5004
48593,5005
101531,5006
3784,5007
4254,5008
4821,5009
6536,5010
26614,5011
40581,5012
48161,5013
58404,5014
84414,5015
110566,5016
1683,5017
390,5018
7759,5019
7943,5020
8405,5021
8620,5022
26578,5023
27109,5024
52199,5025
1945,5026
4149,5027
44004,5028
109786,5029
112288,5030
1185,5031
26965,5032
27803,5033
32584,5034
73000,5035
599,5036
3365,5037
1060,5038
3096,5039
5820,5040
6460,5041
31925,5042
64278,5043
78746,5044
80928,5045
85394,5046
97234,5047
101969,5048
107196,5049
120474,5050
121227,5051
127021,5052
89650,5053
28,5054
933,5055
940,5056
1346,5057
1674,5058
1678,5059
2033,5060
2116,5061
2919,5062
3451,5063
3479,5064
6093,5065
6254,5066
6794,5067
7064,5068
7164,5069
26403,5070
38304,5071
52806,5072
73664,5073
93988,5074
98400,5075
60141,5076
112497,5077
114184,5078
2145,5079
2500,5080
3454,5081
54290,5082
575,5083
1809,5084
2624,5085
2968,5086
5653,5087
6790,5088
31184,5089
92210,5090
120919,5091
6595,5092
91241,5093
3342,5094
5568,5095
7181,5096
7229,5097
7397,5098
33558,5099
54872,5100
322,5101
999,5102
154,5103
362,5104
455,5105
952,5106
963,5107
965,5108
1024,5109
1050,5110
1103,5111
1104,5112
1161,5113
1313,5114
1327,5115
1747,5116
1941,5117
1955,5118
2007,5119
2184,5120
2207,5121
2209,5122
2210,5123
2597,5124
2676,5125
2772,5126
2806,5127
2872,5128
2946,5129
2983,5130
3113,5131
3127,5132
3179,5133
3185,5134
3420,5135
3459,5136
3518,5137
3551,5138
3682,5139
4285,5140
4404,5141
4423,5142
4465,5143
4661,5144
4714,5145
4787,5146
4815,5147
4966,5148
4970,5149
5379,5150
5460,5151
5530,5152
5975,5153
6330,5154
6433,5155
6441,5156
7075,5157
7206,5158
7383,5159
7697,5160
7706,5161
7933,5162
8482,5163
8542,5164
8734,5165
25755,5166
25771,5167
25777,5168
25793,5169
25833,5170
25971,5171
26280,5172
27152,5173
27271,5174
27496,5175
27530,5176
27671,5177
27772,5178
30850,5179
31921,5180
32728,5181
32875,5182
32882,5183
33426,5184
34002,5185
34018,5186
37211,5187
40491,5188
41716,5189
43391,5190
44900,5191
46974,5192
51520,5193
54378,5194
55389,5195
61434,5196
61697,5197
62729,5198
63189,5199
63329,5200
66246,5201
66317,5202
71322,5203
74504,5204
76022,5205
76738,5206
77881,5207
80454,5208
87103,5209
88764,5210
98629,5211
99305,5212
100401,5213
105825,5214
109004,5215
109102,5216
109697,5217
109925,5218
115781,5219
115939,5220
116837,5221
106438,5222
58,5223
97742,5224
81417,5225
82360,5226
97188,5227
103219,5228
103727,5229
106030,5230
111551,5231
112580,5232
116307,5233
116413,5234
110873,5235
127390,5236
1354,5237
3822,5238
26109,5239
104423,5240
5587,5241
80586,5242
109042,5243
111764,5244
115967,5245
121382,5246
130044,5247
26,5248
45,5249
72,5250
95,5251
100,5252
151,5253
195,5254
218,5255
233,5256
237,5257
249,5258
250,5259
259,5260
300,5261
305,5262
319,5263
337,5264
348,5265
358,5266
427,5267
440,5268
468,5269
481,5270
482,5271
490,5272
492,5273
493,5274
502,5275
507,5276
511,5277
524,5278
529,5279
532,5280
534,5281
535,5282
538,5283
543,5284
550,5285
585,5286
627,5287
628,5288
662,5289
663,5290
766,5291
838,5292
892,5293
1030,5294
1042,5295
1047,5296
1049,5297
1084,5298
1147,5299
1179,5300
1243,5301
1268,5302
1286,5303
1396,5304
1411,5305
1476,5306
1487,5307
1488,5308
1593,5309
1594,5310
1609,5311
1614,5312
1615,5313
1635,5314
1643,5315
1680,5316
1735,5317
1804,5318
1845,5319
1855,5320
1895,5321
1949,5322
1958,5323
1966,5324
2065,5325
2088,5326
2100,5327
2114,5328
2134,5329
2146,5330
2297,5331
2301,5332
2311,5333
2348,5334
2390,5335
2433,5336
2445,5337
2497,5338
2504,5339
2583,5340
2622,5341
2690,5342
2693,5343
2709,5344
2750,5345
2794,5346
2844,5347
2857,5348
2861,5349
2875,5350
2883,5351
2929,5352
2949,5353
2952,5354
2976,5355
2991,5356
2993,5357
3004,5358
3044,5359
3068,5360
3070,5361
3100,5362
3107,5363
3271,5364
3361,5365
3363,5366
3396,5367
3526,5368
3536,5369
3594,5370
3639,5371
3835,5372
3861,5373
3896,5374
3987,5375
4002,5376
4041,5377
4047,5378
4052,5379
4166,5380
4168,5381
4334,5382
4623,5383
4649,5384
4678,5385
4738,5386
4756,5387
5092,5388
5292,5389
5298,5390
5316,5391
5348,5392
5364,5393
5500,5394
5611,5395
5817,5396
5873,5397
6001,5398
6186,5399
6306,5400
6374,5401
6493,5402
6645,5403
6724,5404
6944,5405
6963,5406
8013,5407
8128,5408
8535,5409
26704,5410
27822,5411
32203,5412
33421,5413
34271,5414
39398,5415
39414,5416
40946,5417
42002,5418
43376,5419
43652,5420
44937,5421
45028,5422
45440,5423
46959,5424
47644,5425
49220,5426
50685,5427
56805,5428
59141,5429
59220,5430
59594,5431
70521,5432
71429,5433
74152,5434
80729,5435
84847,5436
84950,5437
88672,5438
88837,5439
89586,5440
93512,5441
94005,5442
97328,5443
98626,5444
101904,5445
103319,5446
104875,5447
105835,5448
108192,5449
109425,5450
110655,5451
110781,5452
111436,5453
115075,5454
116219,5455
117109,5456
126921,5457
69712,5458
107359,5459
1461,5460
1570,5461
2149,5462
2164,5463
2265,5464
2362,5465
2372,5466
3013,5467
3208,5468
3490,5469
3660,5470
3692,5471
3693,5472
3694,5473
3695,5474
3847,5475
4634,5476
6800,5477
7300,5478
8581,5479
47640,5480
47937,5481
49276,5482
59016,5483
60363,5484
75440,5485
81132,5486
99470,5487
105386,5488
26547,5489
96897,5490
116853,5491
1299,5492
94480,5493
8530,5494
33145,5495
47202,5496
59018,5497
78703,5498
79588,5499
82152,5500
86578,5501
88237,5502
88877,5503
91937,5504
92439,5505
93723,5506
94503,5507
94675,5508
94810,5509
95443,5510
101281,5511
101770,5512
102588,5513
102807,5514
103221,5515
106138,5516
108078,5517
109675,5518
110813,5519
115828,5520
116951,5521
120246,5522
647,5523
782,5524
836,5525
1754,5526
2166,5527
2561,5528
3178,5529
3998,5530
5391,5531
5414,5532
5955,5533
6285,5534
27040,5535
38992,5536
40583,5537
40681,5538
48326,5539
48522,5540
52591,5541
53207,5542
55278,5543
55946,5544
56633,5545
57147,5546
63001,5547
66691,5548
68552,5549
73431,5550
74131,5551
74156,5552
81641,5553
82053,5554
86852,5555
87785,5556
90645,5557
90719,5558
91628,5559
91978,5560
92198,5561
92920,5562
93740,5563
95816,5564
96693,5565
99087,5566
99574,5567
99957,5568
103366,5569
103454,5570
103669,5571
105351,5572
105954,5573
107702,5574
111795,5575
115699,5576
117194,5577
117308,5578
1231,5579
2970,5580
313,5581
5164,5582
54745,5583
110348,5584
115680,5585
116855,5586
117456,5587
2989,5588
3571,5589
7569,5590
26322,5591
43921,5592
45382,5593
59869,5594
82242,5595
89480,5596
97870,5597
112929,5598
113350,5599
2416,5600
2859,5601
4710,5602
5701,5603
96969,5604
61246,5605
98607,5606
127066,5607
1131,5608
8363,5609
34520,5610
3010,5611
26094,5612
48943,5613
49910,5614
62553,5615
89047,5616
92152,5617
107627,5618
113315,5619
122490,5620
130784,5621
118082,5622
128624,5623
128727,5624
85372,5625
93128,5626
109723,5627
115147,5628
116465,5629
116817,5630
116985,5631
117146,5632
122932,5633
129015,5634
130580,5635
123407,5636
125531,5637
1984,5638
8906,5639
26480,5640
90460,5641
110826,5642
115381,5643
3622,5644
27482,5645
58376,5646
60760,5647
103210,5648
106873,5649
117922,5650
5947,5651
87308,5652
107653,5653
111130,5654
116261,5655
125966,5656
104636,5657
637,5658
694,5659
719,5660
1429,5661
1707,5662
6713,5663
32554,5664
93693,5665
107827,5666
109931,5667
1344,5668
3245,5669
3727,5670
4189,5671
4626,5672
4689,5673
4803,5674
5198,5675
5205,5676
5368,5677
5373,5678
5606,5679
6140,5680
6225,5681
6609,5682
6854,5683
7895,5684
7925,5685
8501,5686
8507,5687
26569,5688
27238,5689
33781,5690
41014,5691
44590,5692
51207,5693
74754,5694
74820,5695
91947,5696
97984,5697
104392,5698
128429,5699
911,5700
3872,5701
27450,5702
58223,5703
113565,5704
7423,5705
71450,5706
125914,5707
6887,5708
117364,5709
122569,5710
73168,5711
2870,5712
548,5713
882,5714
4531,5715
40586,5716
60461,5717
544,5718
4620,5719
25993,5720
84615,5721
91323,5722
2083,5723
5628,5724
2735,5725
45928,5726
48412,5727
49793,5728
52460,5729
61026,5730
72294,5731
90624,5732
102941,5733
110678,5734
98290,5735
4902,5736
2894,5737
7095,5738
7837,5739
32525,5740
54328,5741
72852,5742
77496,5743
84485,5744
88991,5745
93134,5746
93422,5747
101498,5748
104736,5749
105375,5750
108540,5751
113751,5752
117582,5753
6785,5754
7240,5755
8640,5756
49524,5757
54561,5758
64229,5759
68959,5760
71201,5761
94410,5762
95839,5763
105999,5764
106473,5765
115941,5766
117646,5767
119909,5768
27049,5769
76130,5770
81520,5771
83374,5772
87872,5773
97950,5774
100579,5775
104760,5776
113501,5777
119218,5778
2159,5779
5287,5780
6638,5781
7636,5782
27746,5783
27778,5784
31689,5785
2579,5786
56620,5787
112866,5788
3142,5789
7134,5790
7587,5791
69516,5792
65181,5793
25852,5794
89945,5795
67801,5796
100185,5797
101243,5798
2068,5799
3368,5800
26492,5801
26599,5802
27713,5803
27741,5804
48165,5805
57183,5806
73868,5807
77240,5808
96832,5809
97781,5810
114066,5811
115174,5812
127449,5813
130834,5814
5914,5815
8930,5816
97132,5817
1295,5818
6123,5819
51312,5820
52606,5821
60198,5822
111732,5823
761,5824
1497,5825
5357,5826
77966,5827
115921,5828
118248,5829
130466,5830
2031,5831
44731,5832
3632,5833
96667,5834
27340,5835
90939,5836
98054,5837
101527,5838
104274,5839
105531,5840
109366,5841
109769,5842
326,5843
4288,5844
93748,5845
106163,5846
117312,5847
7379,5848
8506,5849
69394,5850
113557,5851
115471,5852
117446,5853
2092,5854
2422,5855
2559,5856
3513,5857
4770,5858
5053,5859
6946,5860
7178,5861
26693,5862
27837,5863
31123,5864
34004,5865
36931,5866
39796,5867
40723,5868
43987,5869
47049,5870
47254,5871
50482,5872
51024,5873
51063,5874
52644,5875
54612,5876
55272,5877
57401,5878
58881,5879
59014,5880
59429,5881
61352,5882
61401,5883
61948,5884
62733,5885
66586,5886
66783,5887
67620,5888
68941,5889
69131,5890
70208,5891
70994,5892
71069,5893
73106,5894
73511,5895
74851,5896
78729,5897
79344,5898
79860,5899
80939,5900
87028,5901
88699,5902
91681,5903
93172,5904
93954,5905
95193,5906
95488,5907
95539,5908
98369,5909
99296,5910
99721,5911
104361,5912
121137,5913
127090,5914
127859,5915
129344,5916
129346,5917
129456,5918
129474,5919
20,5920
40,5921
43,5922
57,5923
76,5924
78,5925
98,5926
157,5927
232,5928
265,5929
275,5930
281,5931
314,5932
334,5933
338,5934
369,5935
371,5936
378,5937
414,5938
429,5939
437,5940
438,5941
445,5942
504,5943
505,5944
512,5945
513,5946
514,5947
516,5948
517,5949
518,5950
528,5951
536,5952
574,5953
580,5954
603,5955
700,5956
715,5957
848,5958
893,5959
921,5960
1187,5961
1188,5962
1226,5963
1236,5964
1238,5965
1301,5966
1303,5967
1306,5968
1365,5969
1440,5970
1484,5971
1649,5972
1694,5973
1914,5974
1935,5975
1939,5976
1944,5977
2022,5978
2071,5979
2120,5980
2150,5981
2202,5982
2243,5983
2261,5984
2333,5985
2401,5986
2476,5987
2511,5988
2527,5989
2531,5990
2660,5991
2691,5992
2912,5993
2915,5994
2921,5995
2922,5996
2944,5997
3032,5998
3035,5999
3045,6000
3062,6001
3072,6002
3163,6003
3198,6004
3201,6005
3259,6006
3260,6007
3268,6008
3269,6009
3289,6010
3318,6011
3334,6012
3339,6013
3379,6014
3384,6015
3434,6016
3507,6017
3514,6018
3521,6019
3549,6020
3566,6021
3572,6022
3596,6023
3719,6024
3754,6025
3811,6026
3836,6027
3838,6028
3839,6029
3884,6030
3898,6031
3905,6032
3906,6033
3927,6034
3946,6035
3950,6036
3951,6037
3983,6038
3985,6039
3989,6040
4032,6041
4063,6042
4117,6043
4164,6044
4193,6045
4211,6046
4225,6047
4240,6048
4250,6049
4253,6050
4259,6051
4305,6052
4322,6053
4337,6054
4349,6055
4378,6056
4383,6057
4411,6058
4452,6059
4529,6060
4535,6061
4537,6062
4564,6063
4594,6064
4616,6065
4646,6066
4686,6067
4769,6068
4774,6069
4783,6070
4802,6071
4806,6072
4808,6073
4867,6074
4870,6075
4916,6076
4957,6077
4991,6078
5016,6079
5021,6080
5094,6081
5107,6082
5112,6083
5127,6084
5177,6085
5187,6086
5268,6087
5358,6088
5404,6089
5422,6090
5443,6091
5452,6092
5453,6093
5462,6094
5506,6095
5523,6096
5563,6097
5582,6098
5589,6099
5595,6100
5609,6101
5629,6102
5636,6103
5663,6104
5747,6105
5752,6106
5772,6107
5798,6108
5824,6109
5826,6110
5876,6111
5890,6112
5899,6113
5938,6114
6012,6115
6032,6116
6062,6117
6233,6118
6239,6119
6263,6120
6402,6121
6442,6122
6448,6123
6459,6124
6484,6125
6545,6126
6547,6127
6561,6128
6670,6129
6704,6130
6751,6131
6768,6132
6797,6133
6808,6134
6841,6135
6850,6136
6881,6137
6909,6138
6970,6139
6992,6140
6999,6141
7018,6142
7030,6143
7039,6144
7058,6145
7086,6146
7107,6147
7108,6148
7122,6149
7189,6150
7191,6151
7202,6152
7215,6153
7218,6154
7223,6155
7266,6156
7294,6157
7311,6158
7354,6159
7448,6160
7478,6161
7572,6162
7620,6163
7624,6164
7647,6165
7649,6166
7728,6167
7730,6168
7771,6169
7792,6170
7891,6171
7980,6172
8040,6173
8147,6174
8225,6175
8268,6176
8337,6177
8362,6178
8526,6179
8527,6180
8578,6181
8585,6182
8610,6183
8689,6184
8690,6185
8762,6186
8800,6187
8831,6188
8987,6189
9005,6190
25810,6191
25834,6192
25842,6193
26025,6194
26084,6195
26219,6196
26242,6197
26375,6198
26554,6199
26724,6200
26761,6201
26812,6202
26814,6203
26838,6204
26841,6205
26849,6206
26871,6207
26875,6208
27067,6209
27327,6210
27373,6211
27391,6212
27497,6213
27571,6214
27618,6215
27667,6216
27689,6217
27793,6218
27816,6219
27862,6220
27869,6221
27912,6222
31116,6223
31367,6224
31424,6225
31867,6226
31889,6227
31894,6228
32022,6229
32943,6230
33081,6231
33585,6232
33683,6233
33826,6234
34536,6235
34552,6236
38688,6237
38701,6238
40952,6239
40959,6240
42197,6241
42393,6242
43832,6243
44709,6244
44943,6245
45047,6246
45208,6247
45361,6248
47384,6249
47725,6250
48416,6251
48560,6252
48591,6253
48678,6254
48825,6255
49284,6256
49591,6257
50066,6258
50909,6259
51562,6260
51931,6261
52227,6262
52283,6263
52321,6264
52668,6265
52730,6266
53002,6267
53143,6268
54732,6269
55517,6270
55729,6271
55732,6272
56331,6273
56563,6274
57223,6275
57453,6276
57536,6277
58418,6278
59392,6279
60289,6280
60418,6281
60503,6282
60816,6283
60818,6284
60943,6285
60948,6286
61167,6287
61210,6288
61692,6289
61961,6290
62586,6291
63033,6292
63515,6293
65256,6294
65465,6295
65588,6296
65817,6297
65868,6298
65899,6299
66240,6300
66427,6301
67073,6302
67186,6303
68324,6304
68486,6305
68659,6306
69574,6307
69917,6308
70032,6309
70133,6310
70305,6311
70344,6312
70497,6313
71490,6314
71668,6315
71926,6316
73820,6317
73829,6318
75389,6319
75983,6320
78122,6321
78319,6322
79045,6323
79463,6324
80162,6325
80596,6326
80844,6327
81191,6328
81903,6329
82765,6330
83189,6331
83270,6332
83343,6333
83777,6334
83827,6335
84663,6336
85728,6337
85763,6338
85796,6339
86355,6340
88118,6341
88248,6342
91660,6343
92681,6344
92719,6345
93892,6346
94558,6347
95508,6348
95604,6349
95720,6350
96347,6351
96498,6352
96964,6353
97324,6354
97701,6355
99117,6356
99413,6357
99857,6358
99859,6359
99861,6360
99871,6361
99873,6362
99875,6363
100363,6364
102390,6365
105579,6366
107445,6367
107718,6368
108151,6369
108711,6370
109839,6371
110295,6372
113534,6373
114455,6374
115622,6375
118109,6376
121113,6377
121126,6378
121403,6379
122037,6380
122228,6381
122774,6382
122819,6383
123198,6384
123607,6385
123621,6386
124430,6387
124735,6388
124751,6389
124965,6390
125155,6391
125305,6392
125471,6393
125950,6394
82931,6395
1860,6396
2910,6397
111486,6398
115502,6399
115770,6400
119966,6401
126562,6402
126599,6403
128273,6404
130488,6405
4676,6406
51082,6407
62726,6408
70661,6409
71268,6410
87499,6411
105357,6412
119171,6413
121155,6414
122104,6415
128089,6416
78679,6417
26453,6418
33363,6419
60992,6420
72913,6421
78986,6422
81383,6423
83756,6424
94278,6425
98358,6426
101590,6427
105429,6428
107042,6429
107559,6430
107885,6431
110809,6432
111441,6433
111517,6434
111544,6435
112890,6436
113089,6437
114700,6438
115703,6439
117172,6440
2460,6441
3655,6442
4241,6443
7142,6444
48518,6445
107601,6446
115969,6447
116722,6448
494,6449
66509,6450
66596,6451
71878,6452
72176,6453
77328,6454
77330,6455
77359,6456
77421,6457
79677,6458
79824,6459
80572,6460
81090,6461
82767,6462
84160,6463
84770,6464
85790,6465
86593,6466
86642,6467
89074,6468
89281,6469
89846,6470
90943,6471
91134,6472
91386,6473
91808,6474
93700,6475
93980,6476
95069,6477
96411,6478
96563,6479
96596,6480
97059,6481
97395,6482
98193,6483
98585,6484
99214,6485
99217,6486
100010,6487
100436,6488
100581,6489
5385,6490
7072,6491
7748,6492
65133,6493
2662,6494
5410,6495
7841,6496
42015,6497
58972,6498
81804,6499
94931,6500
96367,6501
101415,6502
110718,6503
111245,6504
111680,6505
112850,6506
116453,6507
1218,6508
3606,6509
949,6510
2357,6511
2677,6512
3494,6513
3871,6514
6783,6515
97639,6516
120132,6517
4466,6518
7725,6519
26746,6520
94150,6521
96150,6522
96314,6523
116907,6524
76111,6525
3788,6526
3371,6527
106542,6528
49642,6529
71550,6530
93006,6531
472,6532
4263,6533
7219,6534
84857,6535
4757,6536
84570,6537
5946,6538
7157,6539
7782,6540
77772,6541
83478,6542
6786,6543
59026,6544
109364,6545
114392,6546
2014,6547
40033,6548
119655,6549
2128,6550
3679,6551
3843,6552
4410,6553
5421,6554
7930,6555
26561,6556
34321,6557
58622,6558
60336,6559
93320,6560
101379,6561
128320,6562
36086,6563
51927,6564
71460,6565
2107,6566
2163,6567
2456,6568
117893,6569
2652,6570
2654,6571
3936,6572
5552,6573
6913,6574
8404,6575
26134,6576
26255,6577
32196,6578
40457,6579
43011,6580
50944,6581
62788,6582
81080,6583
103685,6584
104839,6585
116231,6586
117142,6587
117424,6588
117598,6589
120789,6590
376,6591
90603,6592
299,6593
1046,6594
2607,6595
3094,6596
7023,6597
59549,6598
68835,6599
92954,6600
103022,6601
108791,6602
8589,6603
113707,6604
26606,6605
203,6606
3524,6607
6614,6608
106022,6609
26163,6610
71484,6611
80727,6612
105248,6613
8852,6614
44494,6615
59116,6616
68069,6617
71821,6618
80617,6619
81684,6620
126591,6621
72249,6622
116155,6623
3591,6624
3729,6625
2877,6626
121545,6627
4743,6628
5527,6629
27426,6630
86014,6631
91414,6632
73876,6633
108041,6634
354,6635
423,6636
425,6637
4268,6638
4318,6639
4632,6640
4680,6641
5607,6642
5963,6643
6795,6644
6998,6645
7313,6646
8836,6647
8946,6648
26051,6649
26521,6650
27180,6651
70697,6652
73042,6653
73319,6654
87572,6655
88483,6656
101926,6657
103203,6658
128846,6659
128848,6660
128852,6661
128854,6662
2363,6663
32387,6664
89523,6665
90243,6666
94130,6667
96941,6668
100068,6669
103057,6670
103474,6671
105801,6672
109596,6673
113642,6674
661,6675
1014,6676
1326,6677
1341,6678
1518,6679
1627,6680
1646,6681
1894,6682
1985,6683
2034,6684
2041,6685
2053,6686
2099,6687
2151,6688
2170,6689
2282,6690
2367,6691
2639,6692
2644,6693
2800,6694
3021,6695
3400,6696
3432,6697
3436,6698
3759,6699
3824,6700
3857,6701
3865,6702
3895,6703
3956,6704
3970,6705
4109,6706
4143,6707
4417,6708
4501,6709
4633,6710
4697,6711
4758,6712
4765,6713
4794,6714
4833,6715
4834,6716
4837,6717
4852,6718
5226,6719
5311,6720
5346,6721
5387,6722
5451,6723
5569,6724
5705,6725
5727,6726
5980,6727
6345,6728
6803,6729
7045,6730
7174,6731
7368,6732
7437,6733
7449,6734
7920,6735
7951,6736
8667,6737
8815,6738
8835,6739
8854,6740
8872,6741
8967,6742
26523,6743
26540,6744
30898,6745
31431,6746
32011,6747
33644,6748
33896,6749
35906,6750
36531,6751
36541,6752
42018,6753
42677,6754
43904,6755
43906,6756
43932,6757
48150,6758
48584,6759
49528,6760
49647,6761
50147,6762
50445,6763
53127,6764
53999,6765
54738,6766
56336,6767
57421,6768
60471,6769
60941,6770
61314,6771
61398,6772
65882,6773
66090,6774
66310,6775
68923,6776
71571,6777
80736,6778
82366,6779
89028,6780
90578,6781
94803,6782
96448,6783
96490,6784
97175,6785
97643,6786
97785,6787
97966,6788
99143,6789
103299,6790
109372,6791
109733,6792
110451,6793
112655,6794
112895,6795
113112,6796
113313,6797
113640,6798
113769,6799
114033,6800
115504,6801
116191,6802
117372,6803
117434,6804
117549,6805
118260,6806
121253,6807
121483,6808
130050,6809
119139,6810
26347,6811
79333,6812
91902,6813
207,6814
60832,6815
113767,6816
7815,6817
53189,6818
14,6819
290,6820
1364,6821
2113,6822
2533,6823
3928,6824
3937,6825
5859,6826
5940,6827
6104,6828
6852,6829
7118,6830
7720,6831
7757,6832
7809,6833
8591,6834
8905,6835
8922,6836
26602,6837
27298,6838
98956,6839
102115,6840
102190,6841
107477,6842
110649,6843
111303,6844
114875,6845
118466,6846
119135,6847
120853,6848
121366,6849
125533,6850
126020,6851
126072,6852
126088,6853
126094,6854
126733,6855
126749,6856
83796,6857
4644,6858
1395,6859
26712,6860
52767,6861
87469,6862
105126,6863
113092,6864
6668,6865
62254,6866
102338,6867
116004,6868
1841,6869
3993,6870
5685,6871
6732,6872
7036,6873
7227,6874
7614,6875
7701,6876
26256,6877
104906,6878
115937,6879
4745,6880
56915,6881
60516,6882
63312,6883
114492,6884
118734,6885
823,6886
80222,6887
84557,6888
95058,6889
97904,6890
101137,6891
101612,6892
102684,6893
102753,6894
102905,6895
103137,6896
105037,6897
111251,6898
30721,6899
40973,6900
90899,6901
96991,6902
99633,6903
100843,6904
104441,6905
107675,6906
108516,6907
110645,6908
111259,6909
111647,6910
114046,6911
114248,6912
115240,6913
116002,6914
116770,6915
25789,6916
5328,6917
64236,6918
72224,6919
581,6920
2612,6921
3364,6922
25996,6923
80553,6924
121733,6925
4793,6926
7088,6927
40738,6928
62245,6929
108488,6930
113037,6931
3079,6932
102127,6933
3394,6934
4677,6935
6721,6936
6722,6937
7016,6938
7844,6939
26555,6940
26865,6941
63433,6942
72308,6943
91483,6944
110407,6945
70533,6946
1076,6947
90809,6948
95237,6949
1351,6950
8383,6951
27797,6952
54491,6953
65225,6954
81276,6955
129399,6956
130980,6957
130982,6958
1190,6959
69842,6960
101431,6961
111993,6962
114933,6963
86,6964
1595,6965
4316,6966
5213,6967
5214,6968
31195,6969
31201,6970
32116,6971
65612,6972
71537,6973
98373,6974
120076,6975
121184,6976
169,6977
829,6978
1453,6979
4941,6980
43419,6981
61986,6982
74624,6983
3627,6984
4464,6985
6769,6986
67429,6987
79895,6988
93709,6989
103721,6990
105769,6991
108043,6992
118766,6993
72919,6994
105420,6995
113250,6996
119565,6997
100450,6998
114459,6999
114244,7000
27704,7001
32128,7002
760,7003
1310,7004
4278,7005
6896,7006
26366,7007
60295,7008
74095,7009
86536,7010
92475,7011
103493,7012
540,7013
26810,7014
87405,7015
111387,7016
9,7017
26745,7018
127136,7019
1689,7020
2809,7021
3846,7022
67534,7023
86837,7024
4213,7025
7225,7026
7986,7027
7988,7028
84799,7029
128922,7030
130071,7031
131015,7032
2936,7033
96966,7034
115111,7035
130840,7036
126552,7037
3945,7038
117511,7039
1900,7040
3478,7041
7743,7042
47721,7043
90863,7044
110219,7045
117368,7046
120536,7047
671,7048
456,7049
4811,7050
96726,7051
117320,7052
118246,7053
130976,7054
130978,7055
109971,7056
114758,7057
1480,7058
1565,7059
3087,7060
4611,7061
47868,7062
76317,7063
107085,7064
127652,7065
935,7066
970,7067
1026,7068
2177,7069
5372,7070
8420,7071
25746,7072
25942,7073
26393,7074
32483,7075
34214,7076
53853,7077
59527,7078
72643,7079
86518,7080
86929,7081
89896,7082
91511,7083
91599,7084
95533,7085
96644,7086
99314,7087
111347,7088
120588,7089
120829,7090
121241,7091
123016,7092
123115,7093
123316,7094
123587,7095
123911,7096
124490,7097
124693,7098
124765,7099
124971,7100
127011,7101
128445,7102
128681,7103
128844,7104
128960,7105
129699,7106
130016,7107
107,7108
2565,7109
3397,7110
3398,7111
93240,7112
110039,7113
115879,7114
124302,7115
4,7116
46,7117
64,7118
74,7119
79,7120
94,7121
140,7122
182,7123
222,7124
382,7125
391,7126
422,7127
479,7128
510,7129
605,7130
612,7131
691,7132
779,7133
886,7134
1043,7135
1290,7136
1353,7137
1398,7138
1410,7139
1463,7140
1498,7141
1668,7142
1798,7143
1817,7144
1821,7145
2154,7146
2241,7147
2247,7148
2260,7149
2262,7150
2263,7151
2266,7152
2267,7153
2385,7154
2629,7155
3061,7156
3063,7157
3097,7158
3453,7159
3491,7160
3525,7161
3557,7162
3614,7163
3712,7164
4061,7165
4067,7166
4231,7167
4292,7168
4317,7169
4355,7170
4474,7171
4578,7172
4581,7173
5161,7174
5847,7175
5998,7176
6423,7177
7321,7178
7340,7179
7579,7180
7707,7181
8024,7182
8623,7183
26744,7184
48061,7185
53988,7186
71325,7187
72552,7188
96066,7189
96863,7190
102533,7191
94469,7192
2359,7193
26258,7194
3516,7195
5684,7196
5799,7197
7770,7198
27410,7199
126595,7200
2131,7201
8511,7202
100440,7203
101210,7204
102792,7205
119432,7206
120934,7207
123353,7208
127724,7209
5786,7210
6977,7211
39896,7212
67331,7213
98279,7214
114426,7215
114838,7216
124647,7217
5134,7218
7192,7219
38388,7220
38538,7221
42730,7222
53859,7223
97908,7224
107361,7225
7773,7226
4205,7227
5710,7228
7932,7229
26350,7230
50245,7231
108529,7232
118706,7233
129937,7234
2656,7235
3832,7236
3931,7237
